Combination,Count
208-2014-WA,629
208-2014-WA-Clean Alternative Fuel Vehicle Eligible,629
208-WA-Clean Alternative Fuel Vehicle Eligible,630
208-2015,1065
208-2015-WA,1062
208-2015-WA-Clean Alternative Fuel Vehicle Eligible,1062
208-WA-Clean Alternative Fuel Vehicle Eligible,1065
208-2021,46
208-2021-WA,46
208-2021-WA-Eligibility unknown as battery range has not been researched,46
208-WA-Eligibility unknown as battery range has not been researched,46
208-2022,238
208-2022-WA,238
208-2022-WA-Eligibility unknown as battery range has not been researched,238
208-WA-Eligibility unknown as battery range has not been researched,238
208-2023,118
208-2023-WA,115
208-2023-WA-Eligibility unknown as battery range has not been researched,115
208-WA-Eligibility unknown as battery range has not been researched,118
208-WA,2803
208-WA-Clean Alternative Fuel Vehicle Eligible,2404
208-WA-Eligibility unknown as battery range has not been researched,399
208-Clean Alternative Fuel Vehicle Eligible,2411
208-Eligibility unknown as battery range has not been researched,402
210,1874
210-69019,1874
210-69019-2016,941
210-69019-2016-WA,935
210-69019-2016-WA-Clean Alternative Fuel Vehicle Eligible,935
210-2016-WA-Clean Alternative Fuel Vehicle Eligible,941
210-69019-2017,933
210-69019-2017-WA,929
210-69019-2017-WA-Clean Alternative Fuel Vehicle Eligible,929
210-2017-WA-Clean Alternative Fuel Vehicle Eligible,933
210-2017-WA,1864
210-2017-WA-Clean Alternative Fuel Vehicle Eligible,1864
210-WA-Clean Alternative Fuel Vehicle Eligible,1874
210-2016,941
210-2016-WA,935
210-2016-WA-Clean Alternative Fuel Vehicle Eligible,935
210-WA-Clean Alternative Fuel Vehicle Eligible,941
210-2017,933
210-2017-WA,929
210-2017-WA-Clean Alternative Fuel Vehicle Eligible,929
210-WA-Clean Alternative Fuel Vehicle Eligible,933
210-WA,1864
210-WA-Clean Alternative Fuel Vehicle Eligible,1864
210-Clean Alternative Fuel Vehicle Eligible,1874
215,6395
215-59900,256
215-59900-2020,256
215-59900-2020-WA,256
215-59900-2020-WA-Clean Alternative Fuel Vehicle Eligible,256
215-2020-WA-Clean Alternative Fuel Vehicle Eligible,256
215-2020-WA,256
215-2020-WA-Clean Alternative Fuel Vehicle Eligible,256
215-WA-Clean Alternative Fuel Vehicle Eligible,256
215-69900,6139
215-69900-2018,6139
215-69900-2018-WA,6119
215-69900-2018-WA-Clean Alternative Fuel Vehicle Eligible,6119
215-2018-WA-Clean Alternative Fuel Vehicle Eligible,6139
215-2018-WA,6119
215-2018-WA-Clean Alternative Fuel Vehicle Eligible,6119
215-WA-Clean Alternative Fuel Vehicle Eligible,6139
215-2018,6139
215-2018-WA,6119
215-2018-WA-Clean Alternative Fuel Vehicle Eligible,6119
215-WA-Clean Alternative Fuel Vehicle Eligible,6139
215-2020,256
215-2020-WA,256
215-2020-WA-Clean Alternative Fuel Vehicle Eligible,256
215-WA-Clean Alternative Fuel Vehicle Eligible,256
215-WA,6375
215-WA-Clean Alternative Fuel Vehicle Eligible,6375
215-Clean Alternative Fuel Vehicle Eligible,6395
218,180
218-59900,180
218-59900-2020,28
218-59900-2020-WA,28
218-59900-2020-WA-Clean Alternative Fuel Vehicle Eligible,28
218-2020-WA-Clean Alternative Fuel Vehicle Eligible,28
218-59900-2021,75
218-59900-2021-WA,75
218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,48
218-59900-2021-WA-Eligibility unknown as battery range has not been researched,27
218-2021-WA-Clean Alternative Fuel Vehicle Eligible,48
218-2021-WA-Eligibility unknown as battery range has not been researched,27
218-59900-2022,77
218-59900-2022-WA,77
218-59900-2022-WA-Eligibility unknown as battery range has not been researched,77
218-2022-WA-Eligibility unknown as battery range has not been researched,77
218-2022-WA,180
218-2021-WA-Clean Alternative Fuel Vehicle Eligible,76
218-2022-WA-Eligibility unknown as battery range has not been researched,104
218-WA-Clean Alternative Fuel Vehicle Eligible,76
218-WA-Eligibility unknown as battery range has not been researched,104
218-2020,28
218-2020-WA,28
218-2020-WA-Clean Alternative Fuel Vehicle Eligible,28
218-WA-Clean Alternative Fuel Vehicle Eligible,28
218-2021,75
218-2021-WA,75
218-2021-WA-Clean Alternative Fuel Vehicle Eligible,48
218-2021-WA-Eligibility unknown as battery range has not been researched,27
218-WA-Clean Alternative Fuel Vehicle Eligible,48
218-WA-Eligibility unknown as battery range has not been researched,27
218-2022,77
218-2022-WA,77
218-2022-WA-Eligibility unknown as battery range has not been researched,77
218-WA-Eligibility unknown as battery range has not been researched,77
218-WA,180
218-WA-Clean Alternative Fuel Vehicle Eligible,76
218-WA-Eligibility unknown as battery range has not been researched,104
218-Clean Alternative Fuel Vehicle Eligible,76
218-Eligibility unknown as battery range has not been researched,104
220,4079
220-69900,4059
220-69900-2017,66
220-69900-2017-WA,66
220-69900-2017-WA-Clean Alternative Fuel Vehicle Eligible,66
220-2017-WA-Clean Alternative Fuel Vehicle Eligible,66
220-69900-2019,3992
220-69900-2019-WA,3978
220-69900-2019-WA-Clean Alternative Fuel Vehicle Eligible,3978
220-2019-WA-Clean Alternative Fuel Vehicle Eligible,3992
220-2019-WA,4045
220-2019-WA-Clean Alternative Fuel Vehicle Eligible,4044
220-WA-Clean Alternative Fuel Vehicle Eligible,4058
220-98950,20
220-98950-2008,20
220-98950-2008-WA,20
220-98950-2008-WA-Clean Alternative Fuel Vehicle Eligible,20
220-2008-WA-Clean Alternative Fuel Vehicle Eligible,20
220-2008-WA,20
220-2008-WA-Clean Alternative Fuel Vehicle Eligible,20
220-WA-Clean Alternative Fuel Vehicle Eligible,20
220-2008,20
220-2008-WA,20
220-2008-WA-Clean Alternative Fuel Vehicle Eligible,20
220-WA-Clean Alternative Fuel Vehicle Eligible,20
220-2017,66
220-2017-WA,66
220-2017-WA-Clean Alternative Fuel Vehicle Eligible,66
220-WA-Clean Alternative Fuel Vehicle Eligible,66
220-2019,3992
220-2019-WA,3978
220-2019-WA-Clean Alternative Fuel Vehicle Eligible,3978
220-WA-Clean Alternative Fuel Vehicle Eligible,3992
220-WA,4065
220-WA-Clean Alternative Fuel Vehicle Eligible,4064
220-Clean Alternative Fuel Vehicle Eligible,4078
222,146
222-59900,146
222-59900-2021,146
222-59900-2021-WA,146
222-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
222-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
222-2021-WA,146
222-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
222-WA-Clean Alternative Fuel Vehicle Eligible,146
222-2021,146
222-2021-WA,146
222-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
222-WA-Clean Alternative Fuel Vehicle Eligible,146
222-WA,146
222-WA-Clean Alternative Fuel Vehicle Eligible,146
222-Clean Alternative Fuel Vehicle Eligible,146
227,1737
227-69019,1737
227-69019-2021,477
227-69019-2021-WA,476
227-69019-2021-WA-Eligibility unknown as battery range has not been researched,476
227-2021-WA-Eligibility unknown as battery range has not been researched,477
227-69019-2022,659
227-69019-2022-WA,659
227-69019-2022-WA-Eligibility unknown as battery range has not been researched,659
227-2022-WA-Eligibility unknown as battery range has not been researched,659
227-69019-2023,563
227-69019-2023-WA,562
227-69019-2023-WA-Eligibility unknown as battery range has not been researched,562
227-2023-WA-Eligibility unknown as battery range has not been researched,563
227-69019-2024,38
227-69019-2024-WA,38
227-69019-2024-WA-Eligibility unknown as battery range has not been researched,38
227-2024-WA-Eligibility unknown as battery range has not been researched,38
227-2023-WA,1735
227-2023-WA-Eligibility unknown as battery range has not been researched,1735
227-WA-Eligibility unknown as battery range has not been researched,1737
227-2021,477
227-2021-WA,476
227-2021-WA-Eligibility unknown as battery range has not been researched,476
227-WA-Eligibility unknown as battery range has not been researched,477
227-2022,659
227-2022-WA,659
227-2022-WA-Eligibility unknown as battery range has not been researched,659
227-WA-Eligibility unknown as battery range has not been researched,659
227-2023,563
227-2023-WA,562
227-2023-WA-Eligibility unknown as battery range has not been researched,562
227-WA-Eligibility unknown as battery range has not been researched,563
227-2024,38
227-2024-WA,38
227-2024-WA-Eligibility unknown as battery range has not been researched,38
227-WA-Eligibility unknown as battery range has not been researched,38
227-WA,1735
227-WA-Eligibility unknown as battery range has not been researched,1735
227-Eligibility unknown as battery range has not been researched,1737
233,895
233-59900,895
233-59900-2021,144
233-59900-2021-WA,143
233-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,143
233-2021-WA-Clean Alternative Fuel Vehicle Eligible,144
233-59900-2022,379
233-59900-2022-WA,379
233-59900-2022-WA-Eligibility unknown as battery range has not been researched,379
233-2022-WA-Eligibility unknown as battery range has not been researched,379
233-59900-2023,264
233-59900-2023-WA,264
233-59900-2023-WA-Eligibility unknown as battery range has not been researched,264
233-2023-WA-Eligibility unknown as battery range has not been researched,264
233-59900-2024,108
233-59900-2024-WA,108
233-59900-2024-WA-Eligibility unknown as battery range has not been researched,108
233-2024-WA-Eligibility unknown as battery range has not been researched,108
233-2022-WA,894
233-2021-WA-Clean Alternative Fuel Vehicle Eligible,143
233-2023-WA-Eligibility unknown as battery range has not been researched,751
233-WA-Clean Alternative Fuel Vehicle Eligible,144
233-WA-Eligibility unknown as battery range has not been researched,751
233-2021,144
233-2021-WA,143
233-2021-WA-Clean Alternative Fuel Vehicle Eligible,143
233-WA-Clean Alternative Fuel Vehicle Eligible,144
233-2022,379
233-2022-WA,379
233-2022-WA-Eligibility unknown as battery range has not been researched,379
233-WA-Eligibility unknown as battery range has not been researched,379
233-2023,264
233-2023-WA,264
233-2023-WA-Eligibility unknown as battery range has not been researched,264
233-WA-Eligibility unknown as battery range has not been researched,264
233-2024,108
233-2024-WA,108
233-2024-WA-Eligibility unknown as battery range has not been researched,108
233-WA-Eligibility unknown as battery range has not been researched,108
233-WA,894
233-WA-Clean Alternative Fuel Vehicle Eligible,143
233-WA-Eligibility unknown as battery range has not been researched,751
233-Clean Alternative Fuel Vehicle Eligible,144
233-Eligibility unknown as battery range has not been researched,751
234,236
234-59900,236
234-59900-2019,126
234-59900-2019-WA,126
234-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,126
234-2019-WA-Clean Alternative Fuel Vehicle Eligible,126
234-59900-2020,80
234-59900-2020-WA,80
234-59900-2020-WA-Clean Alternative Fuel Vehicle Eligible,80
234-2020-WA-Clean Alternative Fuel Vehicle Eligible,80
234-59900-2022,19
234-59900-2022-WA,19
234-59900-2022-WA-Eligibility unknown as battery range has not been researched,19
234-2022-WA-Eligibility unknown as battery range has not been researched,19
234-2022-WA,236
234-2019-WA-Clean Alternative Fuel Vehicle Eligible,206
234-2022-WA-Eligibility unknown as battery range has not been researched,30
234-WA-Clean Alternative Fuel Vehicle Eligible,206
234-WA-Eligibility unknown as battery range has not been researched,30
234-2019,126
234-2019-WA,126
234-2019-WA-Clean Alternative Fuel Vehicle Eligible,126
234-WA-Clean Alternative Fuel Vehicle Eligible,126
234-2020,80
234-2020-WA,80
234-2020-WA-Clean Alternative Fuel Vehicle Eligible,80
234-WA-Clean Alternative Fuel Vehicle Eligible,80
234-2022,19
234-2022-WA,19
234-2022-WA-Eligibility unknown as battery range has not been researched,19
234-WA-Eligibility unknown as battery range has not been researched,19
234-WA,236
234-WA-Clean Alternative Fuel Vehicle Eligible,206
234-WA-Eligibility unknown as battery range has not been researched,30
234-Clean Alternative Fuel Vehicle Eligible,206
234-Eligibility unknown as battery range has not been researched,30
238,20247
238-59900,3021
238-59900-2017,1436
238-59900-2017-WA,1435
238-59900-2017-WA-Clean Alternative Fuel Vehicle Eligible,1435
238-2017-WA-Clean Alternative Fuel Vehicle Eligible,1436
238-59900-2018,524
238-59900-2018-WA,524
238-59900-2018-WA-Clean Alternative Fuel Vehicle Eligible,524
238-2018-WA-Clean Alternative Fuel Vehicle Eligible,524
238-59900-2019,1061
238-59900-2019-WA,1059
238-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,1059
238-2019-WA-Clean Alternative Fuel Vehicle Eligible,1061
238-2019-WA,3018
238-2019-WA-Clean Alternative Fuel Vehicle Eligible,3018
238-WA-Clean Alternative Fuel Vehicle Eligible,3021
238-69900,17226
238-69900-2018,884
238-69900-2018-WA,883
238-69900-2018-WA-Clean Alternative Fuel Vehicle Eligible,883
238-2018-WA-Clean Alternative Fuel Vehicle Eligible,884
238-69900-2021,3756
238-69900-2021-WA,3745
238-69900-2021-WA-Eligibility unknown as battery range has not been researched,3745
238-2021-WA-Eligibility unknown as battery range has not been researched,3756
238-69900-2022,4895
238-69900-2022-WA,4879
238-69900-2022-WA-Eligibility unknown as battery range has not been researched,4879
238-2022-WA-Eligibility unknown as battery range has not been researched,4895
238-69900-2023,7543
238-69900-2023-WA,7530
238-69900-2023-WA-Eligibility unknown as battery range has not been researched,7530
238-2023-WA-Eligibility unknown as battery range has not been researched,7543
238-69900-2024,148
238-69900-2024-WA,148
238-69900-2024-WA-Eligibility unknown as battery range has not been researched,148
238-2024-WA-Eligibility unknown as battery range has not been researched,148
238-2021-CA,16
238-2021-CA-Eligibility unknown as battery range has not been researched,16
238-2023-WA,17185
238-2018-WA-Clean Alternative Fuel Vehicle Eligible,883
238-2022-WA-Eligibility unknown as battery range has not been researched,16302
238-WA-Clean Alternative Fuel Vehicle Eligible,884
238-WA-Eligibility unknown as battery range has not been researched,16342
238-2017,1436
238-2017-WA,1435
238-2017-WA-Clean Alternative Fuel Vehicle Eligible,1435
238-WA-Clean Alternative Fuel Vehicle Eligible,1436
238-2018,1408
238-2018-WA,1407
238-2018-WA-Clean Alternative Fuel Vehicle Eligible,1407
238-WA-Clean Alternative Fuel Vehicle Eligible,1408
238-2019,1061
238-2019-WA,1059
238-2019-WA-Clean Alternative Fuel Vehicle Eligible,1059
238-WA-Clean Alternative Fuel Vehicle Eligible,1061
238-2021,3756
238-2021-WA,3745
238-2021-WA-Eligibility unknown as battery range has not been researched,3745
238-WA-Eligibility unknown as battery range has not been researched,3756
238-2022,4895
238-2022-WA,4879
238-2022-WA-Eligibility unknown as battery range has not been researched,4879
238-WA-Eligibility unknown as battery range has not been researched,4895
238-2023,7543
238-2023-WA,7530
238-2023-WA-Eligibility unknown as battery range has not been researched,7530
238-WA-Eligibility unknown as battery range has not been researched,7543
238-2024,148
238-2024-WA,148
238-2024-WA-Eligibility unknown as battery range has not been researched,148
238-WA-Eligibility unknown as battery range has not been researched,148
238-CA,16
238-CA-Eligibility unknown as battery range has not been researched,16
238-WA,20203
238-WA-Clean Alternative Fuel Vehicle Eligible,3901
238-WA-Eligibility unknown as battery range has not been researched,16302
238-Clean Alternative Fuel Vehicle Eligible,3905
238-Eligibility unknown as battery range has not been researched,16342
239,841
239-31950,841
239-31950-2019,428
239-31950-2019-WA,428
239-31950-2019-WA-Clean Alternative Fuel Vehicle Eligible,428
239-2019-WA-Clean Alternative Fuel Vehicle Eligible,428
239-31950-2020,413
239-31950-2020-WA,413
239-31950-2020-WA-Clean Alternative Fuel Vehicle Eligible,413
239-2020-WA-Clean Alternative Fuel Vehicle Eligible,413
239-2020-WA,841
239-2020-WA-Clean Alternative Fuel Vehicle Eligible,841
239-WA-Clean Alternative Fuel Vehicle Eligible,841
239-2019,428
239-2019-WA,428
239-2019-WA-Clean Alternative Fuel Vehicle Eligible,428
239-WA-Clean Alternative Fuel Vehicle Eligible,428
239-2020,413
239-2020-WA,413
239-2020-WA-Clean Alternative Fuel Vehicle Eligible,413
239-WA-Clean Alternative Fuel Vehicle Eligible,413
239-WA,841
239-WA-Clean Alternative Fuel Vehicle Eligible,841
239-Clean Alternative Fuel Vehicle Eligible,841
241,2593
241-69900,2593
241-69900-2021,171
241-69900-2021-WA,169
241-69900-2021-WA-Eligibility unknown as battery range has not been researched,169
241-2021-WA-Eligibility unknown as battery range has not been researched,171
241-69900-2022,829
241-69900-2022-WA,828
241-69900-2022-WA-Eligibility unknown as battery range has not been researched,828
241-2022-WA-Eligibility unknown as battery range has not been researched,829
241-69900-2023,1441
241-69900-2023-WA,1441
241-69900-2023-WA-Eligibility unknown as battery range has not been researched,1441
241-2023-WA-Eligibility unknown as battery range has not been researched,1441
241-69900-2024,152
241-69900-2024-WA,152
241-69900-2024-WA-Eligibility unknown as battery range has not been researched,152
241-2024-WA-Eligibility unknown as battery range has not been researched,152
241-2023-WA,2590
241-2023-WA-Eligibility unknown as battery range has not been researched,2590
241-WA-Eligibility unknown as battery range has not been researched,2593
241-2021,171
241-2021-WA,169
241-2021-WA-Eligibility unknown as battery range has not been researched,169
